hora,dia_semana,mes,estacion,total_sismos,magnitud_promedio
16,Monday,11,otono,136,3.6205882352941177
16,Saturday,3,primavera,136,3.572794117647059
12,Tuesday,5,primavera,136,3.596323529411765
18,Tuesday,5,primavera,136,3.552205882352941
10,Monday,7,verano,136,3.528676470588235
17,Tuesday,8,verano,136,3.6602941176470587
11,Tuesday,4,primavera,136,3.5448529411764707
12,Thursday,5,primavera,136,3.7147058823529413
7,Monday,8,verano,135,3.563703703703704
12,Saturday,11,otono,135,3.494074074074074
21,Saturday,8,verano,135,3.568148148148148
19,Sunday,6,verano,135,3.5562962962962965
15,Wednesday,12,invierno,135,3.591851851851852
17,Friday,4,primavera,135,3.6
18,Friday,6,verano,135,3.580740740740741
14,Friday,4,primavera,135,3.642962962962963
15,Monday,11,otono,135,3.5903703703703704
17,Sunday,6,verano,135,3.5896296296296297
11,Wednesday,7,verano,135,3.5548148148148146
16,Saturday,11,otono,135,3.6170370370370373
12,Thursday,3,primavera,134,3.532835820895522
12,Thursday,12,invierno,134,3.487313432835821
8,Monday,4,primavera,134,3.6649253731343285
8,Saturday,6,verano,134,3.578358208955224
19,Friday,5,primavera,134,3.603731343283582
21,Wednesday,5,primavera,134,3.6082089552238807
18,Friday,4,primavera,134,3.5679104477611943
11,Sunday,4,primavera,134,3.6529850746268657
18,Monday,8,verano,134,3.56044776119403
20,Wednesday,6,verano,134,3.614179104477612
19,Wednesday,8,verano,134,3.647761194029851
14,Tuesday,7,verano,134,3.535820895522388
20,Wednesday,8,verano,134,3.603731343283582
8,Wednesday,6,verano,134,3.5955223880597016
11,Sunday,8,verano,134,3.6104477611940298
14,Monday,10,otono,134,3.500746268656717
16,Friday,7,verano,133,3.6052631578947367
20,Sunday,6,verano,133,3.5969924812030074
8,Tuesday,4,primavera,133,3.6609022556390975
15,Friday,8,verano,133,3.5729323308270677
14,Thursday,4,primavera,133,3.624812030075188
8,Wednesday,8,verano,133,3.504511278195489
8,Saturday,8,verano,133,3.5766917293233083
13,Monday,5,primavera,133,3.4714285714285715
19,Wednesday,5,primavera,133,3.607518796992481
16,Friday,4,primavera,133,3.5774436090225565
15,Friday,5,primavera,133,3.588721804511278
16,Wednesday,8,verano,132,3.5803030303030305
18,Sunday,6,verano,132,3.609848484848485
8,Thursday,5,primavera,132,3.562121212121212
13,Tuesday,5,primavera,132,3.620454545454545
17,Wednesday,7,verano,132,3.5560606060606057
11,Saturday,11,otono,132,3.5560606060606057
18,Saturday,6,verano,132,3.6045454545454545
16,Saturday,5,primavera,132,3.600757575757576
13,Friday,3,primavera,132,3.6121212121212123
14,Sunday,5,primavera,132,3.5727272727272728
10,Thursday,6,verano,131,3.614503816793893
15,Sunday,5,primavera,131,3.6091603053435115
8,Wednesday,7,verano,131,3.56412213740458
8,Monday,6,verano,131,3.6267175572519084
1,Wednesday,8,verano,131,3.5465648854961835
16,Sunday,7,verano,131,3.508396946564886
16,Sunday,5,primavera,131,3.5824427480916032
13,Wednesday,4,primavera,131,3.566412213740458
17,Wednesday,5,primavera,131,3.616030534351145
12,Saturday,4,primavera,130,3.5846153846153848
13,Friday,5,primavera,130,3.5100000000000002
11,Saturday,5,primavera,130,3.6123076923076924
16,Saturday,4,primavera,130,3.5853846153846156
18,Wednesday,6,verano,130,3.493076923076923
13,Wednesday,5,primavera,130,3.6107692307692307
16,Thursday,4,primavera,130,3.6184615384615384
15,Wednesday,6,verano,130,3.5853846153846156
16,Sunday,4,primavera,130,3.580769230769231
8,Monday,8,verano,129,3.5589147286821707
19,Sunday,4,primavera,129,3.608527131782946
10,Tuesday,7,verano,129,3.5852713178294575
20,Friday,5,primavera,129,3.5217054263565895
20,Saturday,4,primavera,129,3.5155038759689923
14,Thursday,8,verano,129,3.5217054263565895
15,Friday,6,verano,129,3.6465116279069765
17,Monday,7,verano,129,3.527906976744186
7,Saturday,8,verano,129,3.5790697674418603
20,Thursday,8,verano,129,3.5813953488372094
22,Tuesday,8,verano,129,3.529457364341085
9,Monday,4,primavera,129,3.631782945736434
15,Saturday,6,verano,129,3.554263565891473
9,Thursday,7,verano,129,3.5472868217054265
11,Thursday,6,verano,128,3.57734375
13,Monday,4,primavera,128,3.58203125
18,Friday,8,verano,128,3.46640625
17,Wednesday,6,verano,128,3.60703125
10,Saturday,6,verano,128,3.56953125
19,Sunday,8,verano,128,3.45859375
9,Monday,7,verano,128,3.55
16,Thursday,8,verano,128,3.52265625
14,Friday,6,verano,127,3.6661417322834646
8,Thursday,8,verano,127,3.55748031496063
18,Friday,7,verano,127,3.5535433070866143
16,Tuesday,8,verano,127,3.5543307086614173
8,Tuesday,5,primavera,127,3.58503937007874
19,Thursday,8,verano,127,3.5779527559055118
13,Sunday,4,primavera,127,3.710236220472441
12,Thursday,8,verano,127,3.5354330708661417
14,Friday,8,verano,126,3.606349206349206
9,Thursday,3,primavera,126,3.545238095238095
9,Monday,6,verano,126,3.606349206349206
17,Friday,6,verano,126,3.5809523809523807
19,Wednesday,6,verano,126,3.6222222222222222
12,Monday,4,primavera,125,3.604
19,Saturday,6,verano,125,3.5848
9,Saturday,5,primavera,125,3.604
12,Thursday,6,verano,125,3.5896
13,Friday,8,verano,125,3.552
21,Thursday,8,verano,125,3.5751999999999997
9,Friday,8,verano,125,3.544
11,Thursday,5,primavera,125,3.5231999999999997
12,Thursday,7,verano,125,3.5951999999999997
12,Wednesday,6,verano,125,3.5511999999999997
9,Tuesday,5,primavera,124,3.6274193548387097
11,Thursday,4,primavera,124,3.5983870967741933
18,Thursday,6,verano,124,3.570967741935484
10,Thursday,7,verano,124,3.5274193548387096
10,Wednesday,6,verano,124,3.554032258064516
13,Saturday,5,primavera,124,3.604032258064516
11,Thursday,7,verano,124,3.6548387096774193
17,Thursday,5,primavera,124,3.5911290322580647
14,Tuesday,8,verano,124,3.6411290322580645
10,Saturday,8,verano,123,3.508130081300813
15,Saturday,5,primavera,123,3.565040650406504
12,Wednesday,8,verano,123,3.5967479674796747
9,Tuesday,7,verano,123,3.521138211382114
16,Friday,12,invierno,123,3.548780487804878
15,Thursday,8,verano,123,3.540650406504065
18,Sunday,8,verano,123,3.504878048780488
15,Wednesday,5,primavera,123,3.643089430894309
17,Saturday,3,primavera,123,3.584552845528455
9,Saturday,8,verano,123,3.5422764227642274
9,Saturday,7,verano,123,3.6097560975609757
17,Friday,5,primavera,123,3.535772357723577
21,Tuesday,8,verano,122,3.6893442622950823
10,Thursday,4,primavera,122,3.597540983606557
8,Thursday,6,verano,122,3.638524590163934
11,Monday,5,primavera,122,3.5786885245901643
11,Saturday,4,primavera,122,3.5090163934426233
10,Tuesday,5,primavera,122,3.5639344262295083
10,Friday,5,primavera,122,3.6581967213114757
7,Saturday,5,primavera,121,3.5826446280991737
7,Friday,7,verano,121,3.5404958677685947
18,Thursday,7,verano,121,3.5834710743801654
12,Friday,5,primavera,121,3.5834710743801654
15,Wednesday,8,verano,120,3.533333333333333
9,Tuesday,8,verano,120,3.4916666666666667
11,Friday,8,verano,120,3.506666666666667
15,Monday,7,verano,120,3.6141666666666667
13,Wednesday,7,verano,119,3.6168067226890757
17,Saturday,7,verano,119,3.5999999999999996
11,Friday,5,primavera,119,3.6134453781512605
21,Friday,8,verano,119,3.564705882352941
7,Thursday,5,primavera,119,3.5546218487394956
19,Friday,7,verano,119,3.5680672268907565
17,Wednesday,8,verano,119,3.5294117647058822
11,Friday,7,verano,119,3.5747899159663863
7,Saturday,6,verano,118,3.5584745762711862
13,Saturday,8,verano,118,3.5610169491525423
19,Saturday,5,primavera,118,3.6296610169491528
14,Saturday,5,primavera,118,3.580508474576271
19,Monday,7,verano,118,3.5059322033898304
19,Monday,8,verano,118,3.652542372881356
19,Saturday,4,primavera,117,3.635042735042735
7,Thursday,8,verano,116,3.5370689655172414
19,Thursday,7,verano,116,3.5586206896551724
19,Tuesday,8,verano,116,3.6017241379310345
17,Friday,8,verano,116,3.5594827586206894
15,Thursday,6,verano,116,3.575862068965517
17,Thursday,8,verano,116,3.660344827586207
11,Saturday,6,verano,116,3.569827586206897
17,Saturday,8,verano,115,3.635652173913044
20,Saturday,5,primavera,115,3.5930434782608693
14,Thursday,7,verano,114,3.581578947368421
18,Thursday,8,verano,113,3.5734513274336286
9,Thursday,5,primavera,113,3.531858407079646
11,Tuesday,8,verano,112,3.654464285714286
18,Wednesday,8,verano,111,3.5396396396396392
8,Tuesday,8,verano,111,3.6045045045045048
9,Thursday,6,verano,111,3.635135135135135
12,Saturday,8,verano,110,3.5545454545454547
17,Thursday,7,verano,109,3.4660550458715598
18,Saturday,5,primavera,109,3.588073394495413
12,Saturday,6,verano,108,3.575925925925926
16,Friday,6,verano,108,3.6120370370370374
13,Thursday,8,verano,107,3.5738317757009344
11,Wednesday,8,verano,107,3.605607476635514
9,Thursday,4,primavera,106,3.540566037735849
15,Thursday,5,primavera,100,3.5639999999999996
19,Friday,8,verano,99,3.5929292929292926
10,Thursday,5,primavera,99,3.522222222222222
