fecha,Hora,magnitud,latitud,longitud,profundidad,estado,distancia_km,clasificacion_magnitud,Referencia de localizacion
1997-12-04,16:14:23,5.4,13.79,-90.77,45.0,CHIS,178.0,moderate,"178 km al SURESTE de CD HIDALGO, CHIS"
2001-10-28,23:23:12,5.4,17.0,-100.19,4.0,GRO,11.0,moderate,"11 km al OESTE de COYUCA DE BENITEZ, GRO"
2014-08-13,01:48:10,5.4,16.1732,-98.2863,15.0,OAX,31.0,moderate,"31 km al SUROESTE de PINOTEPA NACIONAL, OAX"
1981-03-31,23:37:19,5.4,15.97,-98.48,33.0,OAX,61.0,moderate,"61 km al SUROESTE de PINOTEPA NACIONAL, OAX"
1988-02-11,23:23:56,5.4,30.1,-113.9,10.0,BC,136.0,moderate,"136 km al SURESTE de SAN FELIPE, BC"
1986-10-10,11:49:23,5.4,13.83,-89.13,5.0,CHIS,339.0,moderate,"339 km al SURESTE de CD HIDALGO, CHIS"
2001-08-10,00:43:38,5.4,13.58,-92.12,16.0,CHIS,122.0,moderate,"122 km al SUR de CD HIDALGO, CHIS"
1980-11-04,10:21:17,5.4,13.76,-91.31,83.0,CHIS,136.0,moderate,"136 km al SURESTE de CD HIDALGO, CHIS"
2018-11-26,23:37:54,5.4,19.281,-108.477,4.5,JAL,370.0,moderate,"370 km al SUROESTE de PUERTO VALLARTA, JAL"
2018-10-08,07:05:55,5.4,23.8983,-108.801,12.0,BCS,131.0,moderate,"131 km al NORESTE de SAN JOSE DEL CABO, BCS"
1994-08-28,09:02:17,5.4,17.02,-96.1,22.0,OAX,41.0,moderate,"41 km al ESTE de TLACOLULA, OAX"
1989-12-07,20:25:55,5.4,19.21,-104.99,10.0,JAL,45.0,moderate,"45 km al OESTE de CIHUATLAN, JAL"
2001-05-04,10:07:58,5.4,24.14,-108.99,14.0,BCS,134.0,moderate,"134 km al ESTE de LA PAZ, BCS"
2000-12-01,08:07:45,5.4,17.94,-102.58,14.0,MICH,28.0,moderate,"28 km al SUROESTE de LA MIRA, MICH"
2024-11-30,09:08:52,5.4,19.3212,-108.306,10.0,JAL,352.0,moderate,"352 km al SUROESTE de PUERTO VALLARTA, JAL"
1984-11-30,08:14:56,5.4,15.97,-98.35,9.0,OAX,52.0,moderate,"52 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2008-04-29,05:56:44,5.4,18.42,-101.14,49.0,MICH,34.0,moderate,"34 km al SUROESTE de HUETAMO, MICH"
2007-07-23,17:30:06,5.4,14.2,-91.31,121.0,CHIS,105.0,moderate,"105 km al SURESTE de CD HIDALGO, CHIS"
2009-08-15,08:22:44,5.4,18.05,-100.67,57.0,GRO,34.0,moderate,"34 km al SUR de CD ALTAMIRANO, GRO"
2009-07-03,06:00:12,5.4,25.21,-109.42,15.0,SIN,78.0,moderate,"78 km al SUROESTE de LOS MOCHIS, SIN"
2022-01-16,17:31:09,5.4,15.7697,-95.8147,36.9,OAX,34.0,moderate,"34 km al ESTE de CRUCECITA, OAX"
2024-07-27,04:30:11,5.4,16.7773,-100.13,10.0,GRO,26.0,moderate,"26 km al SUR de COYUCA DE BENITEZ, GRO"
1991-12-25,18:22:16,5.4,25.12,-109.76,10.0,SIN,106.0,moderate,"106 km al SUROESTE de AHOME, SIN"
2007-05-23,14:09:14,5.4,21.93,-96.14,16.0,VER,169.0,moderate,"169 km al NORESTE de TUXPAM DE RGZ CANO, VER"
2023-12-14,11:54:57,5.4,13.5427,-91.6852,14.0,CHIS,135.0,moderate,"135 km al SURESTE de CD HIDALGO, CHIS"
1991-07-25,09:46:04,5.4,17.02,-101.24,21.0,GRO,57.0,moderate,"57 km al SUR de PETATLAN, GRO"
2025-05-28,03:01:42,5.4,19.536,-109.056,10.0,BCS,382.0,moderate,"382 km al SUR de CABO SAN LUCAS, BCS "
2025-03-05,03:43:13,5.4,15.57,-95.027,23.9,OAX,70.0,moderate,"70 km al SUR de SALINA CRUZ, OAX "
1975-02-21,18:47:21,5.3,17.16,-100.54,40.0,GRO,12.0,moderate,"12 km al SURESTE de TECPAN, GRO"
1975-03-24,20:31:22,5.3,13.65,-90.74,33.0,CHIS,190.0,moderate,"190 km al SURESTE de CD HIDALGO, CHIS"
1991-07-25,09:25:31,5.3,17.81,-95.09,8.0,VER,16.0,moderate,"16 km al SUROESTE de SAYULA DE ALEMAN, VER"
1983-12-10,14:22:32,5.3,13.94,-91.82,70.0,CHIS,89.0,moderate,"89 km al SURESTE de CD HIDALGO, CHIS"
2007-04-13,03:43:47,5.3,17.14,-100.3,36.0,GRO,16.0,moderate,"16 km al SURESTE de ATOYAC DE ALVAREZ, GRO"
1991-09-25,23:59:14,5.3,15.6,-98.61,20.0,OAX,101.0,moderate,"101 km al SUROESTE de PINOTEPA NACIONAL, OAX"
1974-06-24,23:00:58,5.3,15.42,-95.3,25.0,OAX,85.0,moderate,"85 km al SUR de SALINA CRUZ, OAX"
1974-07-21,02:28:35,5.3,14.29,-92.39,70.0,CHIS,50.0,moderate,"50 km al SUROESTE de CD HIDALGO, CHIS"
1974-02-23,00:21:34,5.3,15.65,-98.28,33.0,OAX,80.0,moderate,"80 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2009-05-28,20:04:39,5.3,18.69,-106.55,13.0,JAL,218.0,moderate,"218 km al SUROESTE de CIHUATLAN, JAL"
2009-08-03,12:55:23,5.3,28.97,-113.02,11.0,SON,151.0,moderate,"151 km al OESTE de M ALEMAN(LA DOCE), SON"
2009-08-29,05:42:45,5.3,14.41,-94.13,17.0,CHIS,172.0,moderate,"172 km al SUROESTE de PIJIJIAPAN, CHIS"
1983-09-12,20:19:31,5.3,17.94,-100.6,92.0,GRO,47.0,moderate,"47 km al SUR de CD ALTAMIRANO, GRO"
2008-01-04,19:56:45,5.3,13.83,-92.12,64.0,CHIS,94.0,moderate,"94 km al SUR de CD HIDALGO, CHIS"
2008-02-09,01:12:15,5.3,32.1,-114.71,5.0,SON,42.0,moderate,"42 km al SUR de S LUIS R COLORADO, SON"
2008-02-11,12:29:42,5.3,32.14,-115.0,16.0,BC,19.0,moderate,"19 km al SURESTE de GPE VICTORIA(KM.43), BC"
2006-07-31,13:25:13,5.3,18.24,-104.17,7.0,COL,80.0,moderate,"80 km al SUROESTE de CD DE ARMERIA, COL"
1983-11-25,03:23:27,5.3,24.25,-108.8,33.0,SIN,125.0,moderate,"125 km al SUROESTE de NAVOLATO, SIN"
2000-12-09,11:00:59,5.3,17.99,-105.31,13.0,COL,157.0,moderate,"157 km al SUROESTE de MANZANILLO, COL"
2001-03-06,15:57:56,5.3,17.14,-100.1,32.0,GRO,15.0,moderate,"15 km al NORTE de COYUCA DE BENITEZ, GRO"
1979-10-20,10:02:03,5.3,15.83,-95.53,33.0,OAX,53.0,moderate,"53 km al SUROESTE de SALINA CRUZ, OAX"
2019-11-20,05:30:54,5.3,13.674,-93.3313,10.0,CHIS,169.0,moderate,"169 km al SUROESTE de CD HIDALGO, CHIS"
2020-01-16,20:07:17,5.3,16.4895,-95.1032,2.5,OAX,8.0,moderate,"8 km al SUR de CD IXTEPEC, OAX"
1976-04-13,14:17:46,5.3,18.54,-104.98,45.0,JAL,89.0,moderate,"89 km al SUROESTE de CIHUATLAN, JAL"
1989-10-21,20:10:57,5.3,26.31,-110.33,10.0,SON,89.0,moderate,"89 km al SUROESTE de HUATABAMPO, SON"
1976-05-04,02:43:27,5.3,13.07,-87.57,33.0,CHIS,526.0,moderate,"526 km al SURESTE de CD HIDALGO, CHIS"
1977-04-02,14:39:03,5.3,16.11,-93.28,236.0,CHIS,14.0,moderate,"14 km al SUR de VILLAFLORES, CHIS"
2019-01-17,06:56:37,5.3,29.621,-113.975,10.0,BC,176.0,moderate,"176 km al SURESTE de SAN FELIPE, BC"
1980-05-18,01:09:23,5.3,13.58,-90.97,33.0,CHIS,176.0,moderate,"176 km al SURESTE de CD HIDALGO, CHIS"
1986-07-05,16:09:38,5.3,15.64,-92.84,117.0,CHIS,23.0,moderate,"23 km al NORTE de MAPASTEPEC, CHIS"
2000-03-06,22:32:19,5.3,19.28,-104.07,5.0,COL,29.0,moderate,"29 km al NOROESTE de COQUIMATLAN, COL"
2014-03-21,11:37:14,5.3,30.3785,-114.027,20.0,BC,106.0,moderate,"106 km al SURESTE de SAN FELIPE, BC"
2014-07-28,22:32:59,5.3,14.6177,-92.5902,70.6,CHIS,48.0,moderate,"48 km al OESTE de CD HIDALGO, CHIS"
2014-08-10,13:46:17,5.3,27.456,-111.508,10.0,BCS,76.0,moderate,"76 km al ESTE de SANTA ROSALIA, BCS"
2013-07-30,08:29:59,5.3,15.6108,-93.3345,94.5,CHIS,16.0,moderate,"16 km al SUROESTE de PIJIJIAPAN, CHIS"
2001-10-29,21:24:27,5.3,24.89,-108.9,10.0,SIN,87.0,moderate,"87 km al SUROESTE de GUASAVE, SIN"
2002-01-02,20:29:18,5.3,18.94,-109.42,20.0,BCS,440.0,moderate,"440 km al SUR de CABO SAN LUCAS, BCS"
1997-12-16,05:44:02,5.3,15.95,-99.05,4.0,GRO,100.0,moderate,"100 km al SURESTE de SAN MARCOS, GRO"
1987-08-21,17:00:52,5.3,23.85,-108.77,9.0,BCS,130.0,moderate,"130 km al NORESTE de SAN JOSE DEL CABO, BCS"
1987-10-03,20:47:30,5.3,15.95,-93.72,45.0,CHIS,16.0,moderate,"16 km al SUR de TONALA, CHIS"
1988-01-19,10:00:27,5.3,18.7,-103.37,45.0,MICH,24.0,moderate,"24 km al SUROESTE de COALCOMAN, MICH"
1988-09-10,19:05:34,5.3,14.43,-92.92,35.0,CHIS,87.0,moderate,"87 km al SUROESTE de CD HIDALGO, CHIS"
1998-03-04,22:12:55,5.3,16.05,-98.43,5.0,OAX,52.0,moderate,"52 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2016-01-08,15:54:50,5.3,18.7003,-107.304,36.3,JAL,295.0,moderate,"295 km al OESTE de CIHUATLAN, JAL"
1979-01-29,12:21:45,5.3,17.24,-101.2,18.0,GRO,34.0,moderate,"34 km al SUR de PETATLAN, GRO"
1979-08-26,15:01:10,5.3,18.26,-102.34,33.0,MICH,25.0,moderate,"25 km al NORTE de LA MIRA, MICH"
2015-09-01,12:04:15,5.3,15.347,-92.8188,105.7,CHIS,13.0,moderate,"13 km al SURESTE de MAPASTEPEC, CHIS"
2014-09-19,22:03:50,5.3,14.665,-93.813,13.3,CHIS,130.0,moderate,"130 km al SUROESTE de PIJIJIAPAN, CHIS"
2002-04-18,06:00:41,5.3,17.19,-101.34,16.0,GRO,39.0,moderate,"39 km al SUR de PETATLAN, GRO"
2001-05-05,05:26:55,5.3,13.62,-92.01,16.0,CHIS,118.0,moderate,"118 km al SUR de CD HIDALGO, CHIS"
2001-06-15,22:46:22,5.3,17.97,-102.68,15.0,MICH,38.0,moderate,"38 km al OESTE de LA MIRA, MICH"
2013-09-12,08:03:24,5.3,13.997,-91.1118,20.0,CHIS,135.0,moderate,"135 km al SURESTE de CD HIDALGO, CHIS"
2021-07-24,22:38:56,5.3,23.9838,-108.776,17.7,SIN,139.0,moderate,"139 km al SUROESTE de NAVOLATO, SIN"
2020-01-30,00:47:22,5.3,16.8308,-100.1,17.5,GRO,20.0,moderate,"20 km al SUR de COYUCA DE BENITEZ, GRO"
1994-12-13,02:23:46,5.3,15.85,-98.79,16.0,OAX,96.0,moderate,"96 km al SUROESTE de PINOTEPA NACIONAL, OAX"
1995-05-31,10:08:27,5.3,19.01,-108.5,15.0,JAL,385.0,moderate,"385 km al SUROESTE de PUERTO VALLARTA, JAL"
1995-10-05,23:13:24,5.3,18.53,-104.8,137.0,COL,77.0,moderate,"77 km al SUROESTE de MANZANILLO, COL"
1976-01-04,05:34:50,5.3,13.04,-88.67,33.0,CHIS,417.0,moderate,"417 km al SURESTE de CD HIDALGO, CHIS"
2019-07-11,20:34:39,5.3,14.5065,-94.5088,5.5,CHIS,191.0,moderate,"191 km al SUROESTE de PIJIJIAPAN, CHIS"
2019-10-02,05:13:08,5.3,15.5845,-95.072,14.2,OAX,67.0,moderate,"67 km al SUR de SALINA CRUZ, OAX"
1980-09-02,04:28:05,5.3,14.7,-88.5,33.0,CHIS,393.0,moderate,"393 km al ESTE de CD HIDALGO, CHIS"
2013-04-04,19:58:48,5.3,17.1092,-100.808,15.2,GRO,23.0,moderate,"23 km al SUROESTE de TECPAN, GRO"
2002-08-30,16:11:43,5.3,16.69,-100.93,19.0,GRO,67.0,moderate,"67 km al SUROESTE de TECPAN, GRO"
2002-09-25,13:14:48,5.3,16.86,-100.12,5.0,GRO,17.0,moderate,"17 km al SUR de COYUCA DE BENITEZ, GRO"
1985-09-25,01:44:06,5.3,18.01,-102.26,16.0,MICH,3.0,moderate,"3 km al SURESTE de BUENOS AIRES, MICH"
1986-01-01,16:01:13,5.3,18.73,-108.46,9.0,JAL,397.0,moderate,"397 km al SUROESTE de PUERTO VALLARTA, JAL"
2013-05-10,15:49:29,5.3,13.955,-91.8863,26.1,CHIS,85.0,moderate,"85 km al SURESTE de CD HIDALGO, CHIS"
2013-05-12,02:30:04,5.3,13.6427,-91.591,71.4,CHIS,130.0,moderate,"130 km al SURESTE de CD HIDALGO, CHIS"
2019-01-30,18:16:50,5.3,24.089,-108.943,11.6,BCS,138.0,moderate,"138 km al NORESTE de SAN JOSE DEL CABO, BCS"
2019-03-24,06:27:32,5.3,15.4297,-94.9822,22.1,OAX,86.0,moderate,"86 km al SURESTE de SALINA CRUZ, OAX"
2018-03-20,11:46:54,5.3,16.0222,-98.7022,12.0,OAX,78.0,moderate,"78 km al SUROESTE de PINOTEPA NACIONAL, OAX"
1995-12-20,15:52:27,5.3,18.43,-101.16,30.0,MICH,35.0,moderate,"35 km al SUROESTE de HUETAMO, MICH"
1996-01-25,06:45:09,5.3,18.39,-102.23,21.0,MICH,41.0,moderate,"41 km al NORESTE de LA MIRA, MICH"
1996-02-25,08:27:24,5.3,15.48,-98.04,13.0,OAX,88.0,moderate,"88 km al SUROESTE de RIO GRANDE, OAX"
1996-03-13,15:04:19,5.3,16.52,-99.08,18.0,GRO,45.0,moderate,"45 km al SURESTE de SAN MARCOS, GRO"
1996-03-19,22:53:20,5.3,15.2,-97.42,16.0,OAX,82.0,moderate,"82 km al SUROESTE de PUERTO ESCONDIDO, OAX"
1996-03-20,12:08:34,5.3,15.27,-97.22,7.0,OAX,68.0,moderate,"68 km al SUR de PUERTO ESCONDIDO, OAX"
1996-03-31,23:06:05,5.3,14.12,-93.74,8.0,CHIS,172.0,moderate,"172 km al SUROESTE de MAPASTEPEC, CHIS"
1995-10-18,17:02:09,5.3,19.27,-105.25,74.0,JAL,72.0,moderate,"72 km al OESTE de CIHUATLAN, JAL"
1981-07-21,04:22:41,5.3,15.43,-98.93,33.0,OAX,138.0,moderate,"138 km al SUROESTE de PINOTEPA NACIONAL, OAX"
1982-02-02,03:28:33,5.3,25.8,-109.55,9.0,SIN,40.0,moderate,"40 km al SUROESTE de AHOME, SIN"
2012-10-01,12:32:29,5.3,18.687,-106.884,5.0,JAL,252.0,moderate,"252 km al OESTE de CIHUATLAN, JAL"
2012-10-05,15:02:09,5.3,23.7108,-108.58,1.0,BCS,136.0,moderate,"136 km al NORESTE de SAN JOSE DEL CABO, BCS"
2002-11-08,17:20:42,5.3,16.21,-98.14,4.0,OAX,17.0,moderate,"17 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2002-11-22,20:53:09,5.3,18.71,-106.54,10.0,JAL,216.0,moderate,"216 km al SUROESTE de CIHUATLAN, JAL"
2003-01-09,20:08:02,5.3,16.97,-100.3,30.0,GRO,23.0,moderate,"23 km al OESTE de COYUCA DE BENITEZ, GRO"
2020-05-23,22:52:20,5.3,14.4343,-93.9905,6.9,CHIS,162.0,moderate,"162 km al SUROESTE de PIJIJIAPAN, CHIS"
1990-02-10,04:35:56,5.3,15.33,-104.65,15.0,MICH,388.0,moderate,"388 km al SUROESTE de LA MIRA, MICH"
1990-05-01,05:44:37,5.3,13.92,-92.02,30.0,CHIS,85.0,moderate,"85 km al SUR de CD HIDALGO, CHIS"
1979-01-06,05:51:31,5.3,18.08,-103.04,36.0,MICH,75.0,moderate,"75 km al OESTE de LA MIRA, MICH"
2016-03-27,09:48:25,5.3,14.7352,-94.873,23.3,OAX,164.0,moderate,"164 km al SUR de SALINA CRUZ, OAX"
1988-08-21,05:15:49,5.3,23.38,-108.38,10.0,BCS,140.0,moderate,"140 km al ESTE de SAN JOSE DEL CABO, BCS"
2016-05-23,14:20:39,5.3,16.641,-94.0408,130.1,CHIS,35.0,moderate,"35 km al OESTE de CINTALAPA, CHIS"
2016-06-15,08:46:54,5.3,13.9807,-91.8098,71.3,CHIS,86.0,moderate,"86 km al SURESTE de CD HIDALGO, CHIS"
2016-09-15,08:46:44,5.3,17.1142,-94.9798,52.0,OAX,28.0,moderate,"28 km al NORTE de MATIAS ROMERO, OAX"
2016-10-12,22:55:11,5.3,25.5157,-109.801,10.0,SIN,77.0,moderate,"77 km al SUROESTE de AHOME, SIN"
2015-09-11,16:16:10,5.3,14.431,-93.9742,12.7,CHIS,161.0,moderate,"161 km al SUROESTE de MAPASTEPEC, CHIS"
2015-09-13,02:40:37,5.3,24.9908,-109.522,16.1,SIN,104.0,moderate,"104 km al SUROESTE de LOS MOCHIS, SIN"
2015-09-13,03:27:13,5.3,24.903,-109.422,28.1,SIN,108.0,moderate,"108 km al SUROESTE de LOS MOCHIS, SIN"
1998-04-07,08:12:44,5.3,14.22,-91.84,69.0,CHIS,61.0,moderate,"61 km al SURESTE de CD HIDALGO, CHIS"
1998-05-16,12:41:52,5.3,17.25,-101.35,14.0,GRO,33.0,moderate,"33 km al SUR de PETATLAN, GRO"
1990-05-11,17:43:52,5.3,17.14,-100.8,15.0,GRO,20.0,moderate,"20 km al SUROESTE de TECPAN, GRO"
2021-06-19,13:57:17,5.3,15.8902,-92.6433,219.3,CHIS,50.0,moderate,"50 km al SUR de VENUSTIANO CARRANZA, CHIS"
2002-08-04,20:25:18,5.3,15.6,-96.05,9.0,OAX,21.0,moderate,"21 km al SURESTE de CRUCECITA, OAX"
2012-12-17,19:38:23,5.3,16.028,-95.7203,42.5,OAX,53.0,moderate,"53 km al NORESTE de CRUCECITA, OAX"
2012-12-30,06:21:22,5.3,14.4723,-93.1892,20.0,CHIS,107.0,moderate,"107 km al SUROESTE de HUIXTLA, CHIS"
2012-09-01,13:01:48,5.3,16.2285,-92.7732,256.7,CHIS,25.0,moderate,"25 km al SUROESTE de VENUSTIANO CARRANZA, CHIS"
1982-05-28,20:22:09,5.3,17.01,-95.19,90.0,OAX,22.0,moderate,"22 km al NOROESTE de MATIAS ROMERO, OAX"
1982-09-04,20:36:25,5.3,13.42,-91.74,33.0,CHIS,146.0,moderate,"146 km al SURESTE de CD HIDALGO, CHIS"
2012-02-17,19:34:19,5.3,15.264,-95.6695,16.1,OAX,75.0,moderate,"75 km al SURESTE de CRUCECITA, OAX"
2003-07-17,14:57:13,5.3,18.57,-107.03,4.0,JAL,270.0,moderate,"270 km al SUROESTE de CIHUATLAN, JAL"
2003-08-10,20:17:55,5.3,18.5,-106.16,10.0,JAL,187.0,moderate,"187 km al SUROESTE de CIHUATLAN, JAL"
2012-03-20,12:35:38,5.3,16.182,-98.5382,12.6,OAX,55.0,moderate,"55 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2012-06-29,08:00:24,5.3,14.7605,-93.3115,20.0,CHIS,88.0,moderate,"88 km al SUROESTE de MAPASTEPEC, CHIS"
1982-09-29,06:05:47,5.3,22.19,-108.42,9.0,BCS,164.0,moderate,"164 km al SURESTE de SAN JOSE DEL CABO, BCS"
1982-10-18,06:56:51,5.3,13.53,-90.37,85.0,CHIS,230.0,moderate,"230 km al SURESTE de CD HIDALGO, CHIS"
1982-10-31,00:03:08,5.3,14.01,-90.75,80.0,CHIS,168.0,moderate,"168 km al SURESTE de CD HIDALGO, CHIS"
1983-01-24,03:32:48,5.3,14.93,-95.43,33.0,OAX,120.0,moderate,"120 km al SURESTE de CRUCECITA, OAX"
2004-09-17,18:43:20,5.3,16.03,-91.22,46.0,CHIS,87.0,moderate,"87 km al SURESTE de LAS MARGARITAS, CHIS"
2005-01-05,18:02:19,5.3,19.43,-109.15,10.0,BCS,391.0,moderate,"391 km al SUR de CABO SAN LUCAS, BCS"
2017-05-30,16:53:18,5.3,13.9573,-93.1893,5.0,CHIS,137.0,moderate,"137 km al SUROESTE de CD HIDALGO, CHIS"
1997-05-12,10:03:04,5.3,18.92,-107.06,4.0,JAL,265.0,moderate,"265 km al OESTE de CIHUATLAN, JAL"
1997-09-22,07:06:15,5.3,13.35,-92.91,18.0,CHIS,168.0,moderate,"168 km al SUROESTE de CD HIDALGO, CHIS"
1997-11-22,00:25:39,5.3,19.54,-108.77,32.0,JAL,388.0,moderate,"388 km al SUROESTE de PUERTO VALLARTA, JAL"
1996-05-09,16:54:14,5.3,18.83,-104.82,16.0,JAL,53.0,moderate,"53 km al SUROESTE de CIHUATLAN, JAL"
1996-10-16,03:42:17,5.3,14.06,-92.21,43.0,CHIS,69.0,moderate,"69 km al SUR de CD HIDALGO, CHIS"
2017-08-18,00:15:12,5.3,16.8533,-100.451,5.7,GRO,39.0,moderate,"39 km al SUR de ATOYAC DE ALVAREZ, GRO"
2017-09-08,13:57:23,5.3,16.0142,-95.2013,64.4,OAX,19.0,moderate,"19 km al SUR de SALINA CRUZ, OAX"
2017-03-31,03:58:05,5.3,15.592,-93.1777,101.5,CHIS,11.0,moderate,"11 km al SURESTE de PIJIJIAPAN, CHIS"
2017-05-17,04:13:27,5.3,14.3355,-103.177,10.0,GRO,405.0,moderate,"405 km al SUROESTE de ZIHUATANEJO, GRO"
1978-11-29,14:04:45,5.3,15.74,-96.83,33.0,OAX,29.0,moderate,"29 km al SURESTE de PUERTO ESCONDIDO, OAX"
1978-12-10,20:07:39,5.3,15.49,-101.15,33.0,GRO,199.0,moderate,"199 km al SUROESTE de TECPAN, GRO"
1985-07-05,01:20:11,5.3,17.23,-94.46,120.0,OAX,73.0,moderate,"73 km al NORESTE de MATIAS ROMERO, OAX"
1985-07-29,05:35:53,5.3,17.68,-94.75,70.0,VER,31.0,moderate,"31 km al SURESTE de SAYULA DE ALEMAN, VER"
2011-03-27,00:20:55,5.3,14.2,-92.74,20.0,CHIS,83.0,moderate,"83 km al SUROESTE de CD HIDALGO, CHIS"
2011-07-09,07:42:29,5.3,15.87,-96.41,27.0,OAX,15.0,moderate,"15 km al NORESTE de S PEDRO POCHUTLA, OAX"
2022-03-30,10:00:59,5.3,13.7977,-92.1002,21.0,CHIS,98.0,moderate,"98 km al SUR de CD HIDALGO, CHIS"
2022-06-17,23:51:30,5.3,30.1345,-113.719,8.0,SON,132.0,moderate,"132 km al SUR de PUERTO PEÑASCO, SON"
2022-09-19,14:30:43,5.3,18.436,-103.825,8.0,COL,53.0,moderate,"53 km al SUR de TECOMAN, COL"
2021-09-05,03:42:10,5.3,20.3513,-109.209,10.0,BCS,290.0,moderate,"290 km al SUR de CABO SAN LUCAS, BCS"
1993-09-28,09:50:20,5.3,13.53,-92.42,51.0,CHIS,130.0,moderate,"130 km al SUR de CD HIDALGO, CHIS"
1992-06-07,03:01:46,5.3,16.17,-98.91,5.0,GRO,78.0,moderate,"78 km al SUROESTE de OMETEPEC, GRO"
1992-06-07,11:41:13,5.3,16.13,-98.89,20.0,GRO,80.0,moderate,"80 km al SUROESTE de OMETEPEC, GRO"
1984-08-31,13:46:07,5.3,16.1,-93.71,60.0,CHIS,5.0,moderate,"5 km al NORESTE de TONALA, CHIS"
2004-05-02,00:17:31,5.3,18.09,-106.15,15.0,JAL,210.0,moderate,"210 km al SUROESTE de CIHUATLAN, JAL"
2004-05-15,14:30:39,5.3,14.01,-93.54,14.0,CHIS,167.0,moderate,"167 km al SUROESTE de CD HIDALGO, CHIS"
2010-10-27,21:22:22,5.3,23.03,-108.55,8.0,BCS,119.0,moderate,"119 km al ESTE de SAN JOSE DEL CABO, BCS"
1983-05-08,08:39:37,5.3,19.95,-109.47,9.0,BCS,329.0,moderate,"329 km al SUR de CABO SAN LUCAS, BCS"
1983-05-08,10:25:09,5.3,20.03,-109.36,9.0,BCS,322.0,moderate,"322 km al SUR de CABO SAN LUCAS, BCS"
2007-01-02,13:56:44,5.3,18.96,-107.53,6.0,JAL,302.0,moderate,"302 km al SUROESTE de PUERTO VALLARTA, JAL"
1974-04-14,00:55:01,5.3,14.71,-91.31,138.0,CHIS,91.0,moderate,"91 km al ESTE de CD HIDALGO, CHIS"
1974-05-26,23:01:15,5.3,17.65,-98.53,50.0,GRO,12.0,moderate,"12 km al NORESTE de TLAPA, GRO"
2025-11-02,17:19:30,5.3,17.563,-94.367,182.3,VER,48.0,moderate,"48 km al SUROESTE de LAS CHOAPAS, VER "
2018-07-23,02:17:11,5.3,19.684,-109.289,10.0,BCS,361.0,moderate,"361 km al SUR de CABO SAN LUCAS, BCS"
2018-08-22,13:03:08,5.3,16.5337,-98.7447,8.1,GRO,40.0,moderate,"40 km al SUROESTE de OMETEPEC, GRO"
2018-09-20,04:21:18,5.3,14.3925,-93.9235,19.0,CHIS,160.0,moderate,"160 km al SUROESTE de MAPASTEPEC, CHIS"
1996-12-18,20:50:46,5.3,13.75,-91.26,49.0,CHIS,141.0,moderate,"141 km al SURESTE de CD HIDALGO, CHIS"
1989-01-31,11:39:30,5.3,22.34,-106.84,20.0,SIN,108.0,moderate,"108 km al SUROESTE de MAZATLAN, SIN"
1989-03-09,23:19:56,5.3,17.52,-100.9,20.0,GRO,40.0,moderate,"40 km al ESTE de PETATLAN, GRO"
1989-04-28,01:48:41,5.3,14.0,-91.22,11.0,CHIS,125.0,moderate,"125 km al SURESTE de CD HIDALGO, CHIS"
1995-10-30,08:47:56,5.3,16.35,-98.51,27.0,GRO,38.0,moderate,"38 km al SUROESTE de OMETEPEC, GRO"
1995-11-03,16:20:25,5.3,19.8,-105.5,14.0,JAL,94.0,moderate,"94 km al SUROESTE de PUERTO VALLARTA, JAL"
2018-02-17,15:30:43,5.3,16.262,-98.1053,12.5,OAX,10.0,moderate,"10 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2017-09-13,16:30:47,5.3,15.372,-95.2813,33.4,OAX,90.0,moderate,"90 km al SUR de SALINA CRUZ, OAX"
2007-01-21,07:53:09,5.3,21.45,-106.33,15.0,NAY,118.0,moderate,"118 km al SUROESTE de V HIDALGO(EL NUEVO), NAY"
2009-03-27,02:48:16,5.3,17.4,-100.8,22.0,GRO,27.0,moderate,"27 km al NOROESTE de TECPAN, GRO"
2009-05-03,11:21:51,5.3,14.53,-91.89,77.0,CHIS,33.0,moderate,"33 km al SURESTE de CD HIDALGO, CHIS"
2023-04-13,11:20:21,5.3,24.1087,-108.94,10.0,BCS,139.0,moderate,"139 km al ESTE de LA PAZ, BCS"
1992-08-01,18:41:23,5.3,13.72,-91.98,11.0,CHIS,108.0,moderate,"108 km al SUR de CD HIDALGO, CHIS"
1992-12-17,03:19:18,5.3,18.39,-105.75,48.0,JAL,156.0,moderate,"156 km al SUROESTE de CIHUATLAN, JAL"
1992-12-17,05:09:45,5.3,13.68,-91.62,70.0,CHIS,124.0,moderate,"124 km al SURESTE de CD HIDALGO, CHIS"
1993-03-11,14:43:59,5.3,18.31,-101.73,12.0,MICH,60.0,moderate,"60 km al NORESTE de LAS GUACAMAYAS, MICH"
1993-03-31,04:18:15,5.3,17.18,-101.02,8.0,GRO,42.0,moderate,"42 km al OESTE de TECPAN, GRO"
1974-12-17,09:31:16,5.3,13.19,-88.47,50.0,CHIS,430.0,moderate,"430 km al SURESTE de CD HIDALGO, CHIS"
