Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,Referencia de localizacion,Fecha UTC,Hora UTC,Estatus
1978-03-05,19:09:53,no calculable,13.7,-91.8,33.0,"115 km al SURESTE de CD HIDALGO, CHIS",1978-03-06,01:09:53,revisado
1978-03-06,03:27:14,no calculable,15.78,-93.66,33.0,"35 km al SURESTE de TONALA, CHIS",1978-03-06,09:27:14,revisado
1978-03-07,10:01:38,no calculable,15.82,-93.6,33.0,"34 km al SURESTE de TONALA, CHIS",1978-03-07,16:01:38,revisado
1978-03-08,07:19:05,no calculable,14.54,-92.13,33.0,"16 km al SUR de CD HIDALGO, CHIS",1978-03-08,13:19:05,revisado
1978-03-08,11:14:59,3.2,31.77,-115.7,4.0,"80 km al SUROESTE de GPE VICTORIA(KM.43), BC",1978-03-08,17:14:59,revisado
1978-03-08,16:06:22,no calculable,15.53,-93.83,33.0,"62 km al SUR de TONALA, CHIS",1978-03-08,22:06:22,revisado
1978-03-08,17:42:30,no calculable,13.85,-91.5,33.0,"115 km al SURESTE de CD HIDALGO, CHIS",1978-03-08,23:42:30,revisado
1978-03-08,19:44:43,no calculable,14.96,-93.94,33.0,"112 km al SUROESTE de PIJIJIAPAN, CHIS",1978-03-09,01:44:43,revisado
1978-03-09,19:01:38,4.1,14.32,-91.71,49.0,"62 km al SURESTE de CD HIDALGO, CHIS",1978-03-10,01:01:38,revisado
1978-03-10,07:43:26,no calculable,13.68,-91.43,33.0,"135 km al SURESTE de CD HIDALGO, CHIS",1978-03-10,13:43:26,revisado
1978-03-10,07:51:11,no calculable,14.68,-98.94,33.0,"207 km al SUROESTE de PINOTEPA NACIONAL, OAX",1978-03-10,13:51:11,revisado
1978-03-10,11:56:22,no calculable,17.7,-99.13,33.0,"12 km al NORESTE de CHILAPA DE ALVAREZ, GRO",1978-03-10,17:56:22,revisado
1978-03-10,14:34:36,no calculable,32.33,-115.03,5.0,"8 km al NORESTE de GPE VICTORIA(KM.43), BC",1978-03-10,20:34:36,revisado
1978-03-10,18:22:24,no calculable,32.27,-115.08,5.0,"3 km al SURESTE de GPE VICTORIA(KM.43), BC",1978-03-11,00:22:24,revisado
1978-03-10,22:45:43,no calculable,15.68,-97.07,33.0,"20 km al SUR de PUERTO ESCONDIDO, OAX",1978-03-11,04:45:43,revisado
1978-03-10,23:17:11,no calculable,32.27,-115.08,5.0,"3 km al SURESTE de GPE VICTORIA(KM.43), BC",1978-03-11,05:17:11,revisado
1978-03-10,23:40:32,4.4,32.42,-115.18,5.0,"16 km al NOROESTE de GPE VICTORIA(KM.43), BC",1978-03-11,05:40:32,revisado
1978-03-11,03:59:20,no calculable,14.61,-92.75,33.0,"62 km al SUROESTE de TAPACHULA, CHIS",1978-03-11,09:59:20,revisado
1978-03-11,05:28:02,no calculable,17.65,-92.0,33.0,"16 km al NORTE de PALENQUE, CHIS",1978-03-11,11:28:02,revisado
1978-03-11,14:10:41,no calculable,15.15,-95.25,33.0,"114 km al SUR de SALINA CRUZ, OAX",1978-03-11,20:10:41,revisado
1978-03-11,15:16:48,no calculable,32.37,-115.12,5.0,"9 km al NORTE de GPE VICTORIA(KM.43), BC",1978-03-11,21:16:48,revisado
1978-03-11,15:52:32,no calculable,32.38,-115.08,5.0,"11 km al NORTE de GPE VICTORIA(KM.43), BC",1978-03-11,21:52:32,revisado
1978-03-11,16:30:07,no calculable,14.0,-92.29,33.0,"77 km al SUR de CD HIDALGO, CHIS",1978-03-11,22:30:07,revisado
1978-03-11,17:57:45,4.8,32.29,-115.08,5.0,"2 km al ESTE de GPE VICTORIA(KM.43), BC",1978-03-11,23:57:45,revisado
